timestamp,move_number,side,move_uci,fen,depth,nodes,qnodes,cutoffs,tt_hits,tt_probes,max_ply,max_qply,time_ms,eval_cp
2026-02-16T15:30:11.039223,17,white,b2b4,2rq1rk1/pppbbppp/2n1pn2/3p4/3P4/P1NBPN2/1PP2PPP/R1BQ1RK1 w - - 3 9,7,28971,60912,5507,1029,28967,8,22,8940,10
2026-02-16T15:30:14.292299,18,black,a7a6,2rq1rk1/pppbbppp/2n1pn2/3p4/1P1P4/P1NBPN2/2P2PPP/R1BQ1RK1 b - - 0 9,7,15150,22830,1760,635,15146,9,23,3252,21
2026-02-16T15:30:17.543791,19,white,f3e5,2rq1rk1/1ppbbppp/p1n1pn2/3p4/1P1P4/P1NBPN2/2P2PPP/R1BQ1RK1 w - - 0 10,7,15079,22058,2208,372,15075,10,21,3251,7
2026-02-16T15:30:19.910867,20,black,d7e8,2rq1rk1/1ppbbppp/p1n1pn2/3pN3/1P1P4/P1NBP3/2P2PPP/R1BQ1RK1 b - - 1 10,7,12025,16117,1834,699,12020,9,16,2366,7
2026-02-16T15:30:22.797124,21,white,c1b2,2rqbrk1/1pp1bppp/p1n1pn2/3pN3/1P1P4/P1NBP3/2P2PPP/R1BQ1RK1 w - - 2 11,7,15990,19473,1889,1138,15984,9,17,2886,7
2026-02-16T15:30:27.151751,22,black,c6e5,2rqbrk1/1pp1bppp/p1n1pn2/3pN3/1P1P4/P1NBP3/1BP2PPP/R2Q1RK1 b - - 3 11,7,20229,28769,3734,1033,20223,9,24,4354,-7
2026-02-16T15:30:32.122035,23,white,d4e5,2rqbrk1/1pp1bppp/p3pn2/3pn3/1P1P4/P1NBP3/1BP2PPP/R2Q1RK1 w - - 0 12,7,15744,34779,2343,320,15740,10,21,4970,-12
2026-02-16T15:30:34.208957,24,black,f6d7,2rqbrk1/1pp1bppp/p3pn2/3pP3/1P6/P1NBP3/1BP2PPP/R2Q1RK1 b - - 0 12,7,10197,14256,1699,774,10194,9,19,2086,-23
2026-02-16T15:30:38.676838,25,white,c3a2,2rqbrk1/1ppnbppp/p3p3/3pP3/1P6/P1NBP3/1BP2PPP/R2Q1RK1 w - - 1 13,7,18869,29856,2586,1437,18864,10,19,4467,-16
2026-02-16T15:30:52.758971,26,black,c7c5,2rqbrk1/1ppnbppp/p3p3/3pP3/1P6/P2BP3/NBP2PPP/R2Q1RK1 b - - 2 13,7,33507,94071,5705,1081,33503,10,30,14082,-47
2026-02-16T15:31:02.876911,27,white,d1h5,2rqbrk1/1p1nbppp/p3p3/2ppP3/1P6/P2BP3/NBP2PPP/R2Q1RK1 w - - 0 14,7,24385,69628,3580,466,24380,10,27,10117,-50
2026-02-16T15:31:08.371921,28,black,h7h6,2rqbrk1/1p1nbppp/p3p3/2ppP2Q/1P6/P2BP3/NBP2PPP/R4RK1 b - - 1 14,7,15696,37943,2695,584,15691,9,24,5494,-56
2026-02-16T15:31:17.138297,29,white,h5h3,2rqbrk1/1p1nbpp1/p3p2p/2ppP2Q/1P6/P2BP3/NBP2PPP/R4RK1 w - - 0 15,7,31672,59888,4264,2011,31665,10,28,8766,-43
2026-02-16T15:31:22.481300,30,black,c5c4,2rqbrk1/1p1nbpp1/p3p2p/2ppP3/1P6/P2BP2Q/NBP2PPP/R4RK1 b - - 1 15,7,17731,35574,3064,990,17726,9,28,5342,-51
2026-02-16T15:31:24.396273,31,white,d3e2,2rqbrk1/1p1nbpp1/p3p2p/3pP3/1Pp5/P2BP2Q/NBP2PPP/R4RK1 w - - 0 16,7,8610,12321,1094,575,8606,10,18,1914,-45
2026-02-16T15:31:27.394765,32,black,d8c7,2rqbrk1/1p1nbpp1/p3p2p/3pP3/1Pp5/P3P2Q/NBP1BPPP/R4RK1 b - - 1 16,7,10565,20499,1476,656,10562,10,20,2998,-48
2026-02-16T15:31:31.596593,33,white,h3g3,2r1brk1/1pqnbpp1/p3p2p/3pP3/1Pp5/P3P2Q/NBP1BPPP/R4RK1 w - - 2 17,7,14040,27972,2404,490,14035,10,21,4201,-11
2026-02-16T15:31:34.467428,34,black,f7f6,2r1brk1/1pqnbpp1/p3p2p/3pP3/1Pp5/P3P1Q1/NBP1BPPP/R4RK1 b - - 3 17,7,13806,19895,1497,1370,13802,10,20,2870,-38
2026-02-16T15:31:37.829623,35,white,e5f6,2r1brk1/1pqnb1p1/p3pp1p/3pP3/1Pp5/P3P1Q1/NBP1BPPP/R4RK1 w - - 0 18,7,16138,22148,2791,835,16135,10,19,3362,-6
2026-02-16T15:31:40.394908,36,black,c7g3,2r1brk1/1pqnb1p1/p3pP1p/3p4/1Pp5/P3P1Q1/NBP1BPPP/R4RK1 b - - 0 18,7,13110,18073,1387,1362,13105,9,18,2565,-28
2026-02-16T15:31:42.664960,37,white,h2g3,2r1brk1/1p1nb1p1/p3pP1p/3p4/1Pp5/P3P1q1/NBP1BPPP/R4RK1 w - - 0 19,7,12961,15491,1728,674,12956,10,17,2269,-17
2026-02-16T15:31:44.264679,38,black,d7f6,2r1brk1/1p1nb1p1/p3pP1p/3p4/1Pp5/P3P1P1/NBP1BPP1/R4RK1 b - - 0 19,7,8411,11658,876,208,8406,9,21,1599,-16
2026-02-16T15:31:45.742439,39,white,a2c3,2r1brk1/1p2b1p1/p3pn1p/3p4/1Pp5/P3P1P1/NBP1BPP1/R4RK1 w - - 0 20,7,7243,10652,1131,316,7240,8,20,1477,-2
2026-02-16T15:31:47.767884,40,black,e8g6,2r1brk1/1p2b1p1/p3pn1p/3p4/1Pp5/P1N1P1P1/1BP1BPP1/R4RK1 b - - 1 20,7,9627,14317,1191,618,9624,8,18,2025,-15
2026-02-16T15:31:52.391203,41,white,a1c1,2r2rk1/1p2b1p1/p3pnbp/3p4/1Pp5/P1N1P1P1/1BP1BPP1/R4RK1 w - - 2 21,7,18230,33772,3098,814,18227,8,19,4623,-3
2026-02-16T15:31:56.320315,42,black,a6a5,2r2rk1/1p2b1p1/p3pnbp/3p4/1Pp5/P1N1P1P1/1BP1BPP1/2R2RK1 b - - 3 21,7,18320,29576,2269,1228,18317,9,22,3929,-9
2026-02-16T15:31:58.239513,43,white,b4b5,2r2rk1/1p2b1p1/4pnbp/p2p4/1Pp5/P1N1P1P1/1BP1BPP1/2R2RK1 w - - 0 22,7,7785,13550,1487,496,7781,9,18,1919,11
2026-02-16T15:32:00.539887,44,black,f6e4,2r2rk1/1p2b1p1/4pnbp/pP1p4/2p5/P1N1P1P1/1BP1BPP1/2R2RK1 b - - 0 22,7,11867,16963,1278,1115,11864,9,16,2300,11
2026-02-16T15:32:04.090519,45,white,e2g4,2r2rk1/1p2b1p1/4p1bp/pP1p4/2p1n3/P1N1P1P1/1BP1BPP1/2R2RK1 w - - 1 23,7,15001,25871,2884,493,14997,10,22,3550,1
2026-02-16T15:32:12.442416,46,black,g6f7,2r2rk1/1p2b1p1/4p1bp/pP1p4/2p1n1B1/P1N1P1P1/1BP2PP1/2R2RK1 b - - 2 23,7,38300,59357,7444,2070,38292,10,22,8351,-79
2026-02-16T15:32:15.030179,47,white,c3e4,2r2rk1/1p2bbp1/4p2p/pP1p4/2p1n1B1/P1N1P1P1/1BP2PP1/2R2RK1 w - - 3 24,7,12785,17771,2648,858,12781,8,19,2587,-9
2026-02-16T15:32:16.891519,48,black,d5e4,2r2rk1/1p2bbp1/4p2p/pP1p4/2p1N1B1/P3P1P1/1BP2PP1/2R2RK1 b - - 0 24,7,10286,13064,1905,470,10283,8,15,1861,-26
2026-02-16T15:32:18.110545,49,white,b2c3,2r2rk1/1p2bbp1/4p2p/pP6/2p1p1B1/P3P1P1/1BP2PP1/2R2RK1 w - - 0 25,7,7955,8246,1430,685,7952,8,14,1218,3
2026-02-16T15:32:20.618248,50,black,e7a3,2r2rk1/1p2bbp1/4p2p/pP6/2p1p1B1/P1B1P1P1/2P2PP1/2R2RK1 b - - 1 25,7,11827,17987,2402,817,11823,8,18,2507,-22
2026-02-16T15:32:21.595497,51,white,c1a1,2r2rk1/1p3bp1/4p2p/pP6/2p1p1B1/b1B1P1P1/2P2PP1/2R2RK1 w - - 0 26,7,7131,7058,926,669,7127,8,14,977,16
2026-02-16T15:32:26.790585,52,black,a3b4,2r2rk1/1p3bp1/4p2p/pP6/2p1p1B1/b1B1P1P1/2P2PP1/R4RK1 b - - 1 26,7,25646,37120,5745,1296,25640,8,17,5195,-84
2026-02-16T15:32:30.360826,53,white,c3b4,2r2rk1/1p3bp1/4p2p/pP6/1bp1p1B1/2B1P1P1/2P2PP1/R4RK1 w - - 2 27,7,22855,25191,3348,1576,22849,8,16,3570,-38
2026-02-16T15:32:31.101133,54,black,a5b4,2r2rk1/1p3bp1/4p2p/pP6/1Bp1p1B1/4P1P1/2P2PP1/R4RK1 b - - 0 27,7,4686,5272,1033,645,4682,8,16,740,-106
2026-02-16T15:32:31.666857,55,white,a1a7,2r2rk1/1p3bp1/4p2p/1P6/1pp1p1B1/4P1P1/2P2PP1/R4RK1 w - - 0 28,7,5025,4159,514,790,5022,8,12,565,-106
2026-02-16T15:32:33.054300,56,black,b4b3,2r2rk1/Rp3bp1/4p2p/1P6/1pp1p1B1/4P1P1/2P2PP1/5RK1 b - - 1 28,7,7225,10270,1474,433,7222,8,15,1387,-144
2026-02-16T15:32:33.928224,57,white,c2b3,2r2rk1/Rp3bp1/4p2p/1P6/2p1p1B1/1p2P1P1/2P2PP1/5RK1 w - - 0 29,7,6105,6447,988,682,6100,10,14,873,-127
2026-02-16T15:32:34.695145,58,black,c4c3,2r2rk1/Rp3bp1/4p2p/1P6/2p1p1B1/1P2P1P1/5PP1/5RK1 b - - 0 29,7,4520,5737,863,413,4516,9,13,766,-129
2026-02-16T15:32:36.426992,59,white,a7b7,2r2rk1/Rp3bp1/4p2p/1P6/4p1B1/1Pp1P1P1/5PP1/5RK1 w - - 0 30,7,11122,12690,2027,674,11115,9,14,1731,-22
2026-02-16T15:32:38.193703,60,black,c3c2,2r2rk1/1R3bp1/4p2p/1P6/4p1B1/1Pp1P1P1/5PP1/5RK1 b - - 0 30,7,7706,13563,1511,238,7702,10,17,1766,-8
2026-02-16T15:32:40.706971,61,white,f1c1,2r2rk1/1R3bp1/4p2p/1P6/4p1B1/1P2P1P1/2p2PP1/5RK1 w - - 0 31,7,12613,18936,2198,666,12606,10,15,2513,-14
2026-02-16T15:32:41.759772,62,black,h6h5,2r2rk1/1R3bp1/4p2p/1P6/4p1B1/1P2P1P1/2p2PP1/2R3K1 b - - 1 31,7,6176,7937,1238,415,6173,10,14,1052,-43
2026-02-16T15:32:42.944755,63,white,g4e2,2r2rk1/1R3bp1/4p3/1P5p/4p1B1/1P2P1P1/2p2PP1/2R3K1 w - - 0 32,7,7297,8912,1340,556,7289,10,15,1184,7
2026-02-16T15:32:46.002609,64,black,c8c3,2r2rk1/1R3bp1/4p3/1P5p/4p3/1P2P1P1/2p1BPP1/2R3K1 b - - 1 32,7,13319,23670,2742,549,13313,10,18,3057,35
2026-02-16T15:32:48.995124,65,white,b5b6,5rk1/1R3bp1/4p3/1P5p/4p3/1Pr1P1P1/2p1BPP1/2R3K1 w - - 2 33,7,14857,22827,2640,799,14844,10,18,2992,113
2026-02-16T15:32:49.915526,66,black,f8d8,5rk1/1R3bp1/1P2p3/7p/4p3/1Pr1P1P1/2p1BPP1/2R3K1 b - - 0 33,7,5407,7377,915,484,5404,10,13,920,90
2026-02-16T15:32:50.787549,67,white,b7c7,3r2k1/1R3bp1/1P2p3/7p/4p3/1Pr1P1P1/2p1BPP1/2R3K1 w - - 1 34,7,5911,6789,959,501,5905,10,13,871,117
2026-02-16T15:32:51.633499,68,black,c3b3,3r2k1/2R2bp1/1P2p3/7p/4p3/1Pr1P1P1/2p1BPP1/2R3K1 b - - 2 34,7,6039,6666,1148,540,6034,10,13,845,98
2026-02-16T15:32:55.735637,69,white,b6b7,3r2k1/2R2bp1/1P2p3/7p/4p3/1r2P1P1/2p1BPP1/2R3K1 w - - 0 35,7,25902,33314,5351,804,25895,10,14,4102,141
2026-02-16T15:32:56.952069,70,black,b3b1,3r2k1/1PR2bp1/4p3/7p/4p3/1r2P1P1/2p1BPP1/2R3K1 b - - 0 35,7,7693,10153,1387,711,7690,10,14,1216,129
2026-02-16T15:32:58.387084,71,white,c7c2,3r2k1/1PR2bp1/4p3/7p/4p3/4P1P1/2p1BPP1/1rR3K1 w - - 1 36,7,10986,11885,2240,517,10977,10,14,1434,97
2026-02-16T15:32:59.609868,72,black,b1b7,3r2k1/1P3bp1/4p3/7p/4p3/4P1P1/2R1BPP1/1rR3K1 b - - 0 36,7,11338,10451,2231,781,11335,10,13,1222,76
2026-02-16T15:33:04.834372,73,white,c2c5,3r2k1/1r3bp1/4p3/7p/4p3/4P1P1/2R1BPP1/2R3K1 w - - 0 37,8,45102,44788,9078,2996,45083,11,15,5224,74
2026-02-16T15:33:07.001101,74,black,g7g6,3r2k1/1r3bp1/4p3/2R4p/4p3/4P1P1/4BPP1/2R3K1 b - - 1 37,8,19733,19027,3541,1820,19722,11,16,2166,84
2026-02-16T15:33:11.148607,75,white,e2b5,3r2k1/1r3b2/4p1p1/2R4p/4p3/4P1P1/4BPP1/2R3K1 w - - 0 38,8,32654,35739,7067,1501,32637,11,16,4147,63
2026-02-16T15:33:15.050296,76,black,g8g7,3r2k1/1r3b2/4p1p1/1BR4p/4p3/4P1P1/5PP1/2R3K1 b - - 1 38,8,34691,34278,5590,2823,34667,11,14,3901,67
2026-02-16T15:33:17.553398,77,white,b5c6,3r4/1r3bk1/4p1p1/1BR4p/4p3/4P1P1/5PP1/2R3K1 w - - 2 39,8,21522,21389,4277,1348,21502,10,16,2503,65
2026-02-16T15:33:19.620087,78,black,b7b4,3r4/1r3bk1/2B1p1p1/2R4p/4p3/4P1P1/5PP1/2R3K1 b - - 3 39,8,17269,17817,3308,1304,17255,11,14,2066,88
2026-02-16T15:33:21.388077,79,white,c5e5,3r4/5bk1/2B1p1p1/2R4p/1r2p3/4P1P1/5PP1/2R3K1 w - - 4 40,8,14995,15881,2662,1398,14979,10,15,1767,76
2026-02-16T15:33:23.191235,80,black,d8c8,3r4/5bk1/2B1p1p1/4R2p/1r2p3/4P1P1/5PP1/2R3K1 b - - 5 40,8,15514,15832,2856,1300,15495,10,15,1803,78
2026-02-16T15:33:25.032600,81,white,g1f1,2r5/5bk1/2B1p1p1/4R2p/1r2p3/4P1P1/5PP1/2R3K1 w - - 6 41,8,14065,16486,2712,1011,14037,11,16,1841,71
2026-02-16T15:33:29.009105,82,black,g7g8,2r5/5bk1/2B1p1p1/4R2p/1r2p3/4P1P1/5PP1/2R2K2 b - - 7 41,8,31568,34682,6200,2373,31536,11,16,3976,79
2026-02-16T15:33:32.421854,83,white,e5c5,2r3k1/5b2/2B1p1p1/4R2p/1r2p3/4P1P1/5PP1/2R2K2 w - - 8 42,8,27162,30246,5328,2501,27123,11,16,3412,73
2026-02-16T15:33:33.227992,84,black,g8g7,2r3k1/5b2/2B1p1p1/2R4p/1r2p3/4P1P1/5PP1/2R2K2 b - - 9 42,8,7595,6992,1250,980,7581,10,13,806,73
2026-02-16T15:33:35.144679,85,white,f1e2,2r5/5bk1/2B1p1p1/2R4p/1r2p3/4P1P1/5PP1/2R2K2 w - - 10 43,8,15862,16442,2747,1466,15835,11,15,1916,73
2026-02-16T15:33:38.111085,86,black,c8d8,2r5/5bk1/2B1p1p1/2R4p/1r2p3/4P1P1/4KPP1/2R5 b - - 11 43,8,25429,25539,5034,2200,25403,11,14,2966,76
2026-02-16T15:33:39.697742,87,white,c1c2,3r4/5bk1/2B1p1p1/2R4p/1r2p3/4P1P1/4KPP1/2R5 w - - 12 44,8,14104,14121,2450,1102,14090,11,15,1586,85
2026-02-16T15:33:41.036132,88,black,g7f6,3r4/5bk1/2B1p1p1/2R4p/1r2p3/4P1P1/2R1KPP1/8 b - - 13 44,8,12038,11425,2441,992,12023,11,17,1338,67
2026-02-16T15:33:44.536034,89,white,c5b5,3r4/5b2/2B1pkp1/2R4p/1r2p3/4P1P1/2R1KPP1/8 w - - 14 45,8,33061,31613,5936,1853,33027,11,17,3499,63
2026-02-16T15:33:45.128972,90,black,b4b5,3r4/5b2/2B1pkp1/1R5p/1r2p3/4P1P1/2R1KPP1/8 b - - 15 45,8,6558,5180,1294,640,6546,11,15,592,59
2026-02-16T15:33:46.385510,91,white,c6b5,3r4/5b2/2B1pkp1/1r5p/4p3/4P1P1/2R1KPP1/8 w - - 0 46,8,13454,11571,2832,871,13443,11,15,1256,53
2026-02-16T15:33:47.579393,92,black,e6e5,3r4/5b2/4pkp1/1B5p/4p3/4P1P1/2R1KPP1/8 b - - 0 46,8,13339,11010,2805,1195,13312,11,15,1193,60
2026-02-16T15:33:49.202516,93,white,c2c6,3r4/5b2/5kp1/1B2p2p/4p3/4P1P1/2R1KPP1/8 w - - 0 47,8,17740,15240,3674,1736,17701,11,16,1623,55
2026-02-16T15:33:49.202627,94,black,f6f5,3r4/5b2/2R2kp1/1B2p2p/4p3/4P1P1/4KPP1/8 b - - 1 47,8,8,0,0,8,8,0,0,0,55
2026-02-16T15:33:49.963133,95,white,c6c7,3r4/5b2/2R3p1/1B2pk1p/4p3/4P1P1/4KPP1/8 w - - 2 48,8,8873,7120,1832,933,8851,11,14,760,60
2026-02-16T15:33:51.875340,96,black,f7d5,3r4/2R2b2/6p1/1B2pk1p/4p3/4P1P1/4KPP1/8 b - - 3 48,8,20895,17617,4414,1552,20859,11,15,1912,50
2026-02-16T15:33:59.280752,97,white,b5d7,3r4/2R5/6p1/1B1bpk1p/4p3/4P1P1/4KPP1/8 w - - 4 49,8,76336,69617,15442,5567,76209,11,16,7405,53
2026-02-16T15:33:59.280888,98,black,d5e6,3r4/2RB4/6p1/3bpk1p/4p3/4P1P1/4KPP1/8 b - - 5 49,8,8,0,0,8,8,0,0,0,53
2026-02-16T15:34:00.001909,99,white,d7e6,3r4/2RB4/4b1p1/4pk1p/4p3/4P1P1/4KPP1/8 w - - 6 50,8,8364,6906,1789,823,8344,11,15,720,53
2026-02-16T15:34:00.002022,100,black,f5e6,3r4/2R5/4B1p1/4pk1p/4p3/4P1P1/4KPP1/8 b - - 0 50,8,8,0,0,8,8,0,0,0,53
2026-02-16T15:34:05.141775,101,white,c7g7,3r4/2R5/4k1p1/4p2p/4p3/4P1P1/4KPP1/8 w - - 0 51,8,59893,48930,12981,6160,59676,11,19,5139,54
2026-02-16T15:34:06.615214,102,black,e6f5,3r4/6R1/4k1p1/4p2p/4p3/4P1P1/4KPP1/8 b - - 1 51,8,17564,13734,3942,2460,17508,11,16,1473,37
2026-02-16T15:34:09.265949,103,white,g7f7,3r4/6R1/6p1/4pk1p/4p3/4P1P1/4KPP1/8 w - - 2 52,8,30788,25071,6578,4134,30648,11,17,2650,37
2026-02-16T15:34:09.266060,104,black,f5e6,3r4/5R2/6p1/4pk1p/4p3/4P1P1/4KPP1/8 b - - 3 52,8,8,0,0,8,8,0,0,0,37
2026-02-16T15:34:09.295560,105,white,f7b7,3r4/5R2/4k1p1/4p2p/4p3/4P1P1/4KPP1/8 w - - 4 53,8,379,272,97,67,375,7,8,29,37
2026-02-16T15:34:10.195992,106,black,d8a8,3r4/1R6/4k1p1/4p2p/4p3/4P1P1/4KPP1/8 b - - 5 53,8,10526,8748,1967,1334,10486,11,16,900,24
2026-02-16T15:34:10.860332,107,white,b7b6,r7/1R6/4k1p1/4p2p/4p3/4P1P1/4KPP1/8 w - - 6 54,8,8380,5901,1816,1249,8336,11,15,664,31
2026-02-16T15:34:10.860440,108,black,e6f5,r7/8/1R2k1p1/4p2p/4p3/4P1P1/4KPP1/8 b - - 7 54,8,8,0,0,8,8,0,0,0,31
2026-02-16T15:34:11.246960,109,white,b6d6,r7/8/1R4p1/4pk1p/4p3/4P1P1/4KPP1/8 w - - 8 55,8,5090,3560,1045,896,5064,11,16,386,31
2026-02-16T15:34:12.744053,110,black,a8a2,r7/8/3R2p1/4pk1p/4p3/4P1P1/4KPP1/8 b - - 9 55,8,16325,14291,3540,2002,16252,11,16,1497,30
2026-02-16T15:34:12.744167,111,white,d6d2,8/8/3R2p1/4pk1p/4p3/4P1P1/r3KPP1/8 w - - 10 56,8,8,0,0,8,8,0,0,0,30
2026-02-16T15:34:12.905308,112,black,a2a8,8/8/6p1/4pk1p/4p3/4P1P1/r2RKPP1/8 b - - 11 56,8,2373,1288,588,508,2357,11,12,161,30
2026-02-16T15:34:14.906213,113,white,d2d1,r7/8/6p1/4pk1p/4p3/4P1P1/3RKPP1/8 w - - 12 57,8,23810,18850,4698,3267,23716,11,16,2000,25
2026-02-16T15:34:15.296838,114,black,a8a7,r7/8/6p1/4pk1p/4p3/4P1P1/4KPP1/3R4 b - - 13 57,8,5185,3257,1194,1019,5162,11,13,390,25
2026-02-16T15:34:16.181299,115,white,e2e1,8/r7/6p1/4pk1p/4p3/4P1P1/4KPP1/3R4 w - - 14 58,8,11100,8053,2276,1862,11026,11,19,884,25
2026-02-16T15:34:16.858155,116,black,a7a2,8/r7/6p1/4pk1p/4p3/4P1P1/5PP1/3RK3 b - - 15 58,8,8239,5983,1887,1522,8205,11,17,675,24
2026-02-16T15:34:18.059490,117,white,d1d8,8/8/6p1/4pk1p/4p3/4P1P1/r4PP1/3RK3 w - - 16 59,8,12632,11410,2669,1681,12560,11,19,1201,20
2026-02-16T15:34:19.680835,118,black,g6g5,3R4/8/6p1/4pk1p/4p3/4P1P1/r4PP1/4K3 b - - 17 59,8,19104,14923,4051,3295,18989,11,16,1621,25
2026-02-16T15:34:19.948948,119,white,d8d2,3R4/8/8/4pkpp/4p3/4P1P1/r4PP1/4K3 w - - 0 60,8,3481,2457,704,815,3457,11,13,268,24
2026-02-16T15:34:20.396821,120,black,a2a1,8/8/8/4pkpp/4p3/4P1P1/r2R1PP1/4K3 b - - 1 60,8,4839,3682,1077,913,4802,11,19,447,18
2026-02-16T15:34:20.396932,121,white,d2d1,8/8/8/4pkpp/4p3/4P1P1/3R1PP1/r3K3 w - - 2 61,8,8,0,0,8,8,0,0,0,18
2026-02-16T15:34:21.186452,122,black,a1a2,8/8/8/4pkpp/4p3/4P1P1/5PP1/r2RK3 b - - 3 61,8,9447,7223,2137,1463,9388,11,15,789,19
2026-02-16T15:34:22.345352,123,white,d1d7,8/8/8/4pkpp/4p3/4P1P1/r4PP1/3RK3 w - - 4 62,8,13703,10573,2910,2309,13610,11,17,1158,18
2026-02-16T15:34:22.861019,124,black,g5g4,8/3R4/8/4pkpp/4p3/4P1P1/r4PP1/4K3 b - - 5 62,8,6112,4837,1287,929,6084,11,19,515,18
2026-02-16T15:34:23.882001,125,white,d7d8,8/3R4/8/4pk1p/4p1p1/4P1P1/r4PP1/4K3 w - - 0 63,8,11449,9348,2615,2061,11367,11,16,1020,18
2026-02-16T15:34:26.241121,126,black,a2a1,3R4/8/8/4pk1p/4p1p1/4P1P1/r4PP1/4K3 b - - 1 63,8,25818,21698,5600,4187,25622,11,20,2359,17
2026-02-16T15:34:26.241236,127,white,e1d2,3R4/8/8/4pk1p/4p1p1/4P1P1/5PP1/r3K3 w - - 2 64,8,8,0,0,8,8,0,0,0,17
2026-02-16T15:34:28.672818,128,black,f5g6,3R4/8/8/4pk1p/4p1p1/4P1P1/3K1PP1/r7 b - - 3 64,8,27242,22504,5797,5150,27078,11,18,2431,16
2026-02-16T15:34:31.391989,129,white,d2e2,3R4/8/6k1/4p2p/4p1p1/4P1P1/3K1PP1/r7 w - - 4 65,8,31296,24784,6319,6535,30984,11,20,2719,16
2026-02-16T15:34:32.612833,130,black,g6f6,3R4/8/6k1/4p2p/4p1p1/4P1P1/4KPP1/r7 b - - 5 65,8,15153,10891,2971,3306,15043,11,17,1220,17
2026-02-16T15:34:33.746370,131,white,d8f8,3R4/8/5k2/4p2p/4p1p1/4P1P1/4KPP1/r7 w - - 6 66,8,14597,9953,2870,3679,14470,11,15,1133,17
2026-02-16T15:34:33.746488,132,black,f6g6,5R2/8/5k2/4p2p/4p1p1/4P1P1/4KPP1/r7 b - - 7 66,8,8,0,0,8,8,0,0,0,17
