timestamp,move_number,side,move_uci,fen,depth,nodes,qnodes,cutoffs,tt_hits,tt_probes,max_ply,max_qply,time_ms,eval_cp
2026-02-16T15:26:47.382676,11,white,c3e4,r2qkb1r/ppp1pppp/2n1b3/3p4/3PnB2/2N1PN2/PPP2PPP/R2QKB1R w KQkq - 1 6,6,3606,4488,932,157,3606,8,13,759,8
2026-02-16T15:26:48.060790,12,black,d5e4,r2qkb1r/ppp1pppp/2n1b3/3p4/3PNB2/4PN2/PPP2PPP/R2QKB1R b KQkq - 0 6,6,3232,4212,576,238,3232,7,15,678,26
2026-02-16T15:26:50.773816,13,white,f3g5,r2qkb1r/ppp1pppp/2n1b3/8/3PpB2/4PN2/PPP2PPP/R2QKB1R w KQkq - 0 7,6,9934,17754,1604,251,9934,8,17,2712,24
2026-02-16T15:26:52.887608,14,black,e6f5,r2qkb1r/ppp1pppp/2n1b3/6N1/3PpB2/4P3/PPP2PPP/R2QKB1R b KQkq - 1 7,6,7711,13593,1337,383,7711,8,19,2113,74
2026-02-16T15:26:55.208607,15,white,g2g4,r2qkb1r/ppp1pppp/2n5/5bN1/3PpB2/4P3/PPP2PPP/R2QKB1R w KQkq - 2 8,6,7416,15465,1550,352,7416,9,20,2320,74
2026-02-16T15:26:56.435672,16,black,f5g6,r2qkb1r/ppp1pppp/2n5/5bN1/3PpBP1/4P3/PPP2P1P/R2QKB1R b KQkq - 0 8,6,4070,8087,724,309,4070,9,18,1226,74
2026-02-16T15:26:59.051332,17,white,f1g2,r2qkb1r/ppp1pppp/2n3b1/6N1/3PpBP1/4P3/PPP2P1P/R2QKB1R w KQkq - 1 9,6,7222,17174,1829,129,7222,8,18,2615,15
2026-02-16T15:27:04.991082,18,black,h7h5,r2qkb1r/ppp1pppp/2n3b1/6N1/3PpBP1/4P3/PPP2PBP/R2QK2R b KQkq - 2 9,6,14612,38122,3154,641,14612,8,21,5939,98
2026-02-16T15:27:07.355111,19,white,g2e4,r2qkb1r/ppp1ppp1/2n3b1/6Np/3PpBP1/4P3/PPP2PBP/R2QK2R w KQkq - 0 10,6,7549,16172,1588,405,7549,8,17,2363,51
2026-02-16T15:27:08.986568,20,black,g6e4,r2qkb1r/ppp1ppp1/2n3b1/6Np/3PBBP1/4P3/PPP2P1P/R2QK2R b KQkq - 0 10,6,5050,11299,880,258,5050,8,17,1631,53
2026-02-16T15:27:10.122689,21,white,g5e4,r2qkb1r/ppp1ppp1/2n5/6Np/3PbBP1/4P3/PPP2P1P/R2QK2R w KQkq - 0 11,6,4346,7581,995,234,4346,8,15,1136,27
2026-02-16T15:27:12.941427,22,black,d8d5,r2qkb1r/ppp1ppp1/2n5/7p/3PNBP1/4P3/PPP2P1P/R2QK2R b KQkq - 0 11,6,9452,19553,1395,355,9452,8,18,2818,-34
2026-02-16T15:27:14.207750,23,white,e4g3,r3kb1r/ppp1ppp1/2n5/3q3p/3PNBP1/4P3/PPP2P1P/R2QK2R w KQkq - 1 12,6,6600,8743,1046,231,6600,8,15,1266,-34
2026-02-16T15:27:15.249867,24,black,h5h4,r3kb1r/ppp1ppp1/2n5/3q3p/3P1BP1/4P1N1/PPP2P1P/R2QK2R b KQkq - 2 12,6,4260,7352,694,163,4260,8,14,1042,-50
2026-02-16T15:27:17.703738,25,white,e3e4,r3kb1r/ppp1ppp1/2n5/3q4/3P1BPp/4P1N1/PPP2P1P/R2QK2R w KQkq - 0 13,6,11369,16039,2201,666,11369,9,15,2453,-119
2026-02-16T15:27:18.581705,26,black,d5d4,r3kb1r/ppp1ppp1/2n5/3q4/3PPBPp/6N1/PPP2P1P/R2QK2R b KQkq - 0 13,6,4130,5849,891,125,4130,9,16,877,-105
2026-02-16T15:27:21.617055,27,white,g3e2,r3kb1r/ppp1ppp1/2n5/8/3qPBPp/6N1/PPP2P1P/R2QK2R w KQkq - 0 14,6,17984,20280,3150,647,17984,9,15,3035,-156
2026-02-16T15:27:22.372932,28,black,d4e4,r3kb1r/ppp1ppp1/2n5/8/3qPBPp/8/PPP1NP1P/R2QK2R b KQkq - 1 14,6,5464,4712,1162,342,5464,9,13,755,-156
2026-02-16T15:27:22.919055,29,white,e1g1,r3kb1r/ppp1ppp1/2n5/8/4qBPp/8/PPP1NP1P/R2QK2R w KQkq - 0 15,6,4402,3737,622,155,4402,8,10,546,-159
2026-02-16T15:27:25.851544,30,black,e4f3,r3kb1r/ppp1ppp1/2n5/8/4qBPp/8/PPP1NP1P/R2Q1RK1 b kq - 1 15,6,16054,19178,2984,518,16050,9,15,2932,-238
2026-02-16T15:27:26.787187,31,white,f4c7,r3kb1r/ppp1ppp1/2n5/8/5BPp/5q2/PPP1NP1P/R2Q1RK1 w kq - 2 16,6,6610,6499,1101,209,6608,9,13,935,-214
2026-02-16T15:27:28.314506,32,black,f3g4,r3kb1r/ppB1ppp1/2n5/8/6Pp/5q2/PPP1NP1P/R2Q1RK1 b kq - 0 16,6,10455,10748,1914,354,10454,9,16,1527,-266
2026-02-16T15:27:28.314615,33,white,g1h1,r3kb1r/ppB1ppp1/2n5/8/6qp/8/PPP1NP1P/R2Q1RK1 w kq - 0 17,6,6,0,0,6,6,0,0,0,-266
2026-02-16T15:27:30.002573,34,black,a8c8,r3kb1r/ppB1ppp1/2n5/8/6qp/8/PPP1NP1P/R2Q1R1K b kq - 1 17,6,10665,11806,1920,286,10661,9,12,1687,-244
2026-02-16T15:27:31.879832,35,white,f2f3,2r1kb1r/ppB1ppp1/2n5/8/6qp/8/PPP1NP1P/R2Q1R1K w k - 2 18,6,13685,12723,2555,511,13684,9,14,1877,-357
2026-02-16T15:27:33.701211,36,black,g4g6,2r1kb1r/ppB1ppp1/2n5/8/6qp/5P2/PPP1N2P/R2Q1R1K b k - 0 18,6,12313,13007,2227,331,12313,8,12,1821,-226
2026-02-16T15:27:34.309562,37,white,c7f4,2r1kb1r/ppB1ppp1/2n3q1/8/7p/5P2/PPP1N2P/R2Q1R1K w k - 1 19,6,4595,4530,733,107,4595,8,16,608,-240
2026-02-16T15:27:35.434639,38,black,c8d8,2r1kb1r/pp2ppp1/2n3q1/8/5B1p/5P2/PPP1N2P/R2Q1R1K b k - 2 19,6,6241,7998,1159,254,6241,8,13,1124,-240
2026-02-16T15:27:37.259792,39,white,d1c1,3rkb1r/pp2ppp1/2n3q1/8/5B1p/5P2/PPP1N2P/R2Q1R1K w k - 3 20,6,13888,12999,2468,750,13888,9,12,1825,-301
2026-02-16T15:27:39.186695,40,black,c6b4,3rkb1r/pp2ppp1/2n3q1/8/5B1p/5P2/PPP1N2P/R1Q2R1K b k - 4 20,6,11630,14039,2226,434,11630,9,15,1926,-238
2026-02-16T15:27:39.977186,41,white,c2c4,3rkb1r/pp2ppp1/6q1/8/1n3B1p/5P2/PPP1N2P/R1Q2R1K w k - 5 21,6,5446,5617,1022,318,5446,7,12,790,-252
2026-02-16T15:27:40.729621,42,black,b4c2,3rkb1r/pp2ppp1/6q1/8/1nP2B1p/5P2/PP2N2P/R1Q2R1K b k - 0 21,6,4356,5609,702,162,4356,8,12,752,-256
2026-02-16T15:27:42.069814,43,white,a1b1,3rkb1r/pp2ppp1/6q1/8/2P2B1p/5P2/PPn1N2P/R1Q2R1K w k - 1 22,6,8370,9043,1982,446,8370,8,11,1340,-335
2026-02-16T15:27:46.402558,44,black,e7e6,3rkb1r/pp2ppp1/6q1/8/2P2B1p/5P2/PPn1N2P/1RQ2R1K b k - 2 22,6,25346,31366,4768,551,25345,9,15,4332,-237
2026-02-16T15:27:49.526022,45,white,f1d1,3rkb1r/pp3pp1/4p1q1/8/2P2B1p/5P2/PPn1N2P/1RQ2R1K w k - 0 23,6,20252,22605,3567,515,20252,9,16,3123,-229
2026-02-16T15:27:50.296377,46,black,d8d1,3rkb1r/pp3pp1/4p1q1/8/2P2B1p/5P2/PPn1N2P/1RQR3K b k - 1 23,6,6368,5739,1082,268,6368,9,15,770,-267
2026-02-16T15:27:50.296489,47,white,c1d1,4kb1r/pp3pp1/4p1q1/8/2P2B1p/5P2/PPn1N2P/1RQr3K w k - 0 24,6,6,0,0,6,6,0,0,0,-267
2026-02-16T15:27:51.172532,48,black,h4h3,4kb1r/pp3pp1/4p1q1/8/2P2B1p/5P2/PPn1N2P/1R1Q3K b k - 0 24,6,5179,6302,1205,223,5179,8,12,875,-249
2026-02-16T15:27:53.117162,49,white,f4g3,4kb1r/pp3pp1/4p1q1/8/2P2B2/5P1p/PPn1N2P/1R1Q3K w k - 0 25,6,12510,14995,2043,450,12510,8,16,1944,-221
2026-02-16T15:27:53.678884,50,black,f8c5,4kb1r/pp3pp1/4p1q1/8/2P5/5PBp/PPn1N2P/1R1Q3K b k - 1 25,6,3820,3854,977,205,3820,8,12,561,-211
2026-02-16T15:27:54.321996,51,white,e2f4,4k2r/pp3pp1/4p1q1/2b5/2P5/5PBp/PPn1N2P/1R1Q3K w k - 2 26,6,4527,4813,808,268,4527,8,17,643,-225
2026-02-16T15:27:55.628812,52,black,g6f5,4k2r/pp3pp1/4p1q1/2b5/2P2N2/5PBp/PPn4P/1R1Q3K b k - 3 26,6,8503,8835,2178,607,8503,7,12,1306,-160
2026-02-16T15:27:56.475441,53,white,d1d3,4k2r/pp3pp1/4p3/2b2q2/2P2N2/5PBp/PPn4P/1R1Q3K w k - 4 27,6,5778,6676,850,244,5778,8,11,846,-205
2026-02-16T15:27:56.986803,54,black,f5d3,4k2r/pp3pp1/4p3/2b2q2/2P2N2/3Q1PBp/PPn4P/1R5K b k - 5 27,6,3237,3833,727,164,3237,7,12,511,-213
2026-02-16T15:27:57.531926,55,white,f4d3,4k2r/pp3pp1/4p3/2b5/2P2N2/3q1PBp/PPn4P/1R5K w k - 0 28,6,3987,4147,879,126,3987,7,10,545,-236
2026-02-16T15:27:57.811481,56,black,c5d4,4k2r/pp3pp1/4p3/2b5/2P5/3N1PBp/PPn4P/1R5K b k - 0 28,6,2271,2056,546,152,2271,6,12,279,-205
2026-02-16T15:27:59.174668,57,white,g3d6,4k2r/pp3pp1/4p3/8/2Pb4/3N1PBp/PPn4P/1R5K w k - 1 29,6,9767,11127,1744,435,9766,8,15,1363,-232
2026-02-16T15:28:00.895698,58,black,e8d7,4k2r/pp3pp1/3Bp3/8/2Pb4/3N1P1p/PPn4P/1R5K b k - 2 29,6,9417,14135,2043,390,9414,9,14,1720,-228
2026-02-16T15:28:01.381985,59,white,c4c5,7r/pp1k1pp1/3Bp3/8/2Pb4/3N1P1p/PPn4P/1R5K w - - 3 30,6,3629,4110,601,129,3629,8,13,486,-227
2026-02-16T15:28:02.261598,60,black,h8c8,7r/pp1k1pp1/3Bp3/2P5/3b4/3N1P1p/PPn4P/1R5K b - - 0 30,6,4307,7540,1077,120,4304,8,13,879,-231
2026-02-16T15:28:03.764013,61,white,d3e5,2r5/pp1k1pp1/3Bp3/2P5/3b4/3N1P1p/PPn4P/1R5K w - - 1 31,6,8953,12473,2110,411,8951,9,14,1502,-233
2026-02-16T15:28:03.764114,62,black,d4e5,2r5/pp1k1pp1/3Bp3/2P1N3/3b4/5P1p/PPn4P/1R5K b - - 2 31,6,6,0,0,6,6,0,0,0,-233
2026-02-16T15:28:04.002280,63,white,d6e5,2r5/pp1k1pp1/3Bp3/2P1b3/8/5P1p/PPn4P/1R5K w - - 0 32,6,2169,2116,354,80,2169,8,11,238,-227
2026-02-16T15:28:04.715670,64,black,f7f6,2r5/pp1k1pp1/4p3/2P1B3/8/5P1p/PPn4P/1R5K b - - 0 32,6,5323,5906,1353,137,5323,9,13,713,-207
2026-02-16T15:28:06.781497,65,white,b1d1,2r5/pp1k2p1/4pp2/2P1B3/8/5P1p/PPn4P/1R5K w - - 0 33,6,15677,18076,3242,677,15677,9,16,2065,-215
2026-02-16T15:28:06.781596,66,black,d7c6,2r5/pp1k2p1/4pp2/2P1B3/8/5P1p/PPn4P/3R3K b - - 1 33,6,6,0,0,6,6,0,0,0,-215
2026-02-16T15:28:07.244497,67,white,e5c3,2r5/pp4p1/2k1pp2/2P1B3/8/5P1p/PPn4P/3R3K w - - 2 34,6,3721,4027,777,183,3719,8,13,462,-217
2026-02-16T15:28:07.792636,68,black,c2e3,2r5/pp4p1/2k1pp2/2P5/8/2B2P1p/PPn4P/3R3K b - - 3 34,6,4361,4917,896,286,4361,9,13,548,-218
2026-02-16T15:28:08.865414,69,white,d1e1,2r5/pp4p1/2k1pp2/2P5/8/2B1nP1p/PP5P/3R3K w - - 4 35,6,8893,9671,1810,305,8892,9,14,1072,-237
2026-02-16T15:28:09.375742,70,black,e3d5,2r5/pp4p1/2k1pp2/2P5/8/2B1nP1p/PP5P/4R2K b - - 5 35,6,4005,4493,879,158,4004,9,15,510,-241
2026-02-16T15:28:10.913378,71,white,c3d4,2r5/pp4p1/2k1pp2/2Pn4/8/2B2P1p/PP5P/4R2K w - - 6 36,6,12999,13702,2638,633,12999,9,14,1537,-239
2026-02-16T15:28:11.169057,72,black,e6e5,2r5/pp4p1/2k1pp2/2Pn4/3B4/5P1p/PP5P/4R2K b - - 7 36,6,2099,2068,483,173,2098,7,11,255,-224
2026-02-16T15:28:11.410687,73,white,d4f2,2r5/pp4p1/2k2p2/2Pnp3/3B4/5P1p/PP5P/4R2K w - - 0 37,6,1872,2176,326,131,1872,7,11,241,-237
2026-02-16T15:28:11.645461,74,black,c8d8,2r5/pp4p1/2k2p2/2Pnp3/8/5P1p/PP3B1P/4R2K b - - 1 37,6,2112,1890,453,187,2109,8,11,234,-232
2026-02-16T15:28:12.020593,75,white,e1d1,3r4/pp4p1/2k2p2/2Pnp3/8/5P1p/PP3B1P/4R2K w - - 2 38,6,2793,3307,418,179,2789,8,12,375,-236
2026-02-16T15:28:12.292519,76,black,a7a5,3r4/pp4p1/2k2p2/2Pnp3/8/5P1p/PP3B1P/3R3K b - - 3 38,6,1806,1745,347,145,1806,7,11,271,-236
2026-02-16T15:28:12.545794,77,white,a2a4,3r4/1p4p1/2k2p2/p1Pnp3/8/5P1p/PP3B1P/3R3K w - - 0 39,6,1996,2203,373,76,1992,8,10,253,-237
2026-02-16T15:28:12.957080,78,black,d8d7,3r4/1p4p1/2k2p2/p1Pnp3/P7/5P1p/1P3B1P/3R3K b - - 0 39,6,3641,3131,883,408,3628,8,11,411,-217
2026-02-16T15:28:13.063937,79,white,h1g1,8/1p1r2p1/2k2p2/p1Pnp3/P7/5P1p/1P3B1P/3R3K w - - 1 40,6,787,979,117,66,787,7,10,106,-226
2026-02-16T15:28:13.176484,80,black,d5f4,8/1p1r2p1/2k2p2/p1Pnp3/P7/5P1p/1P3B1P/3R2K1 b - - 2 40,6,959,922,224,72,958,7,9,112,-224
2026-02-16T15:28:13.255711,81,white,d1d7,8/1p1r2p1/2k2p2/p1P1p3/P4n2/5P1p/1P3B1P/3R2K1 w - - 3 41,6,821,653,188,72,821,7,8,79,-224
2026-02-16T15:28:13.667776,82,black,c6d7,8/1p1R2p1/2k2p2/p1P1p3/P4n2/5P1p/1P3B1P/6K1 b - - 0 41,7,3935,3630,794,302,3932,9,10,411,-302
2026-02-16T15:28:13.847394,83,white,f2e1,8/1p1k2p1/5p2/p1P1p3/P4n2/5P1p/1P3B1P/6K1 w - - 0 42,7,1586,1292,357,123,1583,9,10,179,-280
2026-02-16T15:28:14.055470,84,black,f4d3,8/1p1k2p1/5p2/p1P1p3/P4n2/5P1p/1P5P/4B1K1 b - - 1 42,7,2476,2004,450,250,2472,10,10,208,-312
2026-02-16T15:28:14.500634,85,white,e1a5,8/1p1k2p1/5p2/p1P1p3/P7/3n1P1p/1P5P/4B1K1 w - - 2 43,7,4470,4144,1150,321,4467,8,11,445,-272
2026-02-16T15:28:14.830861,86,black,d3b2,8/1p1k2p1/5p2/B1P1p3/P7/3n1P1p/1P5P/6K1 b - - 0 43,7,3654,3299,699,348,3651,9,12,330,-315
2026-02-16T15:28:14.987636,87,white,g1f2,8/1p1k2p1/5p2/B1P1p3/P7/5P1p/1n5P/6K1 w - - 0 44,7,1896,1561,341,261,1893,8,11,156,-315
2026-02-16T15:28:15.158399,88,black,b2a4,8/1p1k2p1/5p2/B1P1p3/P7/5P1p/1n3K1P/8 b - - 1 44,7,2082,1714,395,249,2079,8,11,170,-321
2026-02-16T15:28:15.511857,89,white,f2g3,8/1p1k2p1/5p2/B1P1p3/n7/5P1p/5K1P/8 w - - 0 45,7,3882,3696,821,325,3877,9,12,353,-288
2026-02-16T15:28:15.979190,90,black,a4c5,8/1p1k2p1/5p2/B1P1p3/n7/5PKp/7P/8 b - - 1 45,7,5478,5107,1006,352,5474,9,14,467,-332
2026-02-16T15:28:16.398954,91,white,g3h3,8/1p1k2p1/5p2/B1n1p3/8/5PKp/7P/8 w - - 0 46,7,5471,4166,1377,421,5461,9,12,419,-292
2026-02-16T15:28:17.714306,92,black,b7b5,8/1p1k2p1/5p2/B1n1p3/8/5P1K/7P/8 b - - 0 46,8,17650,13434,3860,1573,17609,11,13,1315,-308
2026-02-16T15:28:18.909100,93,white,h3g4,8/3k2p1/5p2/Bpn1p3/8/5P1K/7P/8 w - - 0 47,8,15084,11761,3683,1231,15053,11,15,1194,-349
2026-02-16T15:28:19.396125,94,black,d7e6,8/3k2p1/5p2/Bpn1p3/6K1/5P2/7P/8 b - - 1 47,8,6502,4990,1435,599,6488,10,12,486,-340
2026-02-16T15:28:20.082365,95,white,h2h3,8/6p1/4kp2/Bpn1p3/6K1/5P2/7P/8 w - - 2 48,8,9204,6728,2120,1228,9182,11,13,686,-380
2026-02-16T15:28:20.456272,96,black,c5d3,8/6p1/4kp2/Bpn1p3/6K1/5P1P/8/8 b - - 0 48,8,5059,3652,1022,594,5044,10,13,373,-414
2026-02-16T15:28:21.440954,97,white,g4h5,8/6p1/4kp2/Bp2p3/6K1/3n1P1P/8/8 w - - 1 49,8,13374,9730,3037,1449,13338,11,13,984,-474
2026-02-16T15:28:21.789921,98,black,e6f7,8/6p1/4kp2/Bp2p2K/8/3n1P1P/8/8 b - - 2 49,8,4972,3538,1062,548,4958,10,14,348,-468
2026-02-16T15:28:22.121212,99,white,h5g4,8/5kp1/5p2/Bp2p2K/8/3n1P1P/8/8 w - - 3 50,8,4688,3296,1024,632,4676,11,13,331,-497
2026-02-16T15:28:22.470889,100,black,b5b4,8/5kp1/5p2/Bp2p3/6K1/3n1P1P/8/8 b - - 4 50,8,5178,3578,1057,664,5164,10,12,349,-510
2026-02-16T15:28:23.100106,101,white,h3h4,8/5kp1/5p2/B3p3/1p4K1/3n1P1P/8/8 w - - 0 51,8,8866,6521,1875,916,8841,11,12,629,-520
2026-02-16T15:28:23.480075,102,black,b4b3,8/5kp1/5p2/B3p3/1p4KP/3n1P2/8/8 b - - 0 51,8,5142,3962,1100,411,5124,10,13,379,-510
2026-02-16T15:28:24.177017,103,white,a5c3,8/5kp1/5p2/B3p3/6KP/1p1n1P2/8/8 w - - 0 52,8,8831,7043,2039,624,8806,11,12,696,-534
2026-02-16T15:28:24.427730,104,black,f7e6,8/5kp1/5p2/4p3/6KP/1pBn1P2/8/8 b - - 1 52,8,3396,2557,709,429,3383,9,10,250,-537
2026-02-16T15:28:25.686722,105,white,h4h5,8/6p1/4kp2/4p3/6KP/1pBn1P2/8/8 w - - 2 53,8,15898,13138,3333,1309,15855,11,13,1258,-540
2026-02-16T15:28:25.957345,106,black,b3b2,8/6p1/4kp2/4p2P/6K1/1pBn1P2/8/8 b - - 0 53,8,3598,2734,790,374,3588,10,11,270,-540
2026-02-16T15:28:26.116034,107,white,c3b2,8/6p1/4kp2/4p2P/6K1/2Bn1P2/1p6/8 w - - 0 54,8,2345,1524,519,374,2334,9,10,158,-546
2026-02-16T15:28:26.446937,108,black,d3b2,8/6p1/4kp2/4p2P/6K1/3n1P2/1B6/8 b - - 0 54,8,4830,3252,1102,548,4800,11,12,330,-582
2026-02-16T15:28:26.628481,109,white,g4g3,8/6p1/4kp2/4p2P/6K1/5P2/1n6/8 w - - 0 55,8,2959,1715,584,597,2946,11,12,181,-603
2026-02-16T15:28:27.066768,110,black,e6f5,8/6p1/4kp2/4p2P/8/5PK1/1n6/8 b - - 1 55,8,6814,4132,1530,1376,6775,11,12,438,-616
2026-02-16T15:28:27.385783,111,white,g3f2,8/6p1/5p2/4pk1P/8/5PK1/1n6/8 w - - 2 56,8,4742,3079,1053,808,4716,11,13,318,-642
2026-02-16T15:28:28.106513,112,black,b2d3,8/6p1/5p2/4pk1P/8/5P2/1n3K2/8 b - - 3 56,8,9643,6595,2115,1500,9579,11,13,720,-674
2026-02-16T15:28:28.106617,113,white,f2e2,8/6p1/5p2/4pk1P/8/3n1P2/5K2/8 w - - 4 57,8,8,0,0,8,8,0,0,0,-674
2026-02-16T15:28:28.718724,114,black,d3f4,8/6p1/5p2/4pk1P/8/3n1P2/4K3/8 b - - 5 57,8,8961,5904,1912,1475,8924,11,12,612,-710
2026-02-16T15:28:28.718827,115,white,e2e3,8/6p1/5p2/4pk1P/5n2/5P2/4K3/8 w - - 6 58,8,8,0,0,8,8,0,0,0,-710
2026-02-16T15:28:29.685161,116,black,f4h5,8/6p1/5p2/4pk1P/5n2/4KP2/8/8 b - - 7 58,8,13732,9410,3117,1681,13667,11,12,966,-715
2026-02-16T15:28:30.183744,117,white,e3d3,8/6p1/5p2/4pk1n/8/4KP2/8/8 w - - 0 59,8,7757,4747,1763,1228,7706,11,13,498,-747
2026-02-16T15:28:31.460052,118,black,f5f4,8/6p1/5p2/4pk1n/8/3K1P2/8/8 b - - 1 59,8,20426,12476,4365,3416,20319,11,13,1276,-929
2026-02-16T15:28:31.588421,119,white,d3e2,8/6p1/5p2/4p2n/5k2/3K1P2/8/8 w - - 2 60,8,2165,1136,483,479,2145,11,12,128,-929
2026-02-16T15:28:31.955678,120,black,h5g3,8/6p1/5p2/4p2n/5k2/5P2/4K3/8 b - - 3 60,8,5376,3196,1244,1019,5356,11,12,367,-983
2026-02-16T15:28:31.955784,121,white,e2f2,8/6p1/5p2/4p3/5k2/5Pn1/4K3/8 w - - 4 61,8,8,0,0,8,8,0,0,0,-983
2026-02-16T15:28:32.226577,122,black,g7g5,8/6p1/5p2/4p3/5k2/5Pn1/5K2/8 b - - 5 61,8,4036,2606,902,554,3997,11,11,270,-986
2026-02-16T15:28:32.326183,123,white,f2g2,8/8/5p2/4p1p1/5k2/5Pn1/5K2/8 w - - 0 62,8,1517,905,336,225,1504,11,11,99,-1005
2026-02-16T15:28:32.550520,124,black,g3f5,8/8/5p2/4p1p1/5k2/5Pn1/6K1/8 b - - 1 62,8,3508,2014,901,541,3474,11,11,224,-1009
2026-02-16T15:28:32.676014,125,white,g2f2,8/8/5p2/4pnp1/5k2/5P2/6K1/8 w - - 2 63,8,1933,1111,427,366,1901,11,11,125,-1057
2026-02-16T15:28:32.878565,126,black,f5d4,8/8/5p2/4pnp1/5k2/5P2/5K2/8 b - - 3 63,8,2987,1883,729,417,2930,10,11,202,-1032
2026-02-16T15:28:33.040734,127,white,f2g2,8/8/5p2/4p1p1/3n1k2/5P2/5K2/8 w - - 4 64,8,2606,1386,549,481,2588,11,11,162,-1174
2026-02-16T15:28:33.312285,128,black,d4f3,8/8/5p2/4p1p1/3n1k2/5P2/6K1/8 b - - 5 64,8,4250,2615,882,601,4191,11,12,271,-1193
2026-02-16T15:28:33.809361,129,white,g2f2,8/8/5p2/4p1p1/5k2/5n2/6K1/8 w - - 0 65,9,8039,4164,1842,1402,7955,12,13,497,-1316
2026-02-16T15:28:34.281464,130,black,g5g4,8/8/5p2/4p1p1/5k2/5n2/5K2/8 b - - 1 65,9,7721,4025,1521,1604,7620,12,12,472,-1316
2026-02-16T15:28:34.743599,131,white,f2g2,8/8/5p2/4p3/5kp1/5n2/5K2/8 w - - 0 66,9,7570,3862,1701,1456,7478,12,13,462,-1322
2026-02-16T15:28:35.951001,132,black,e5e4,8/8/5p2/4p3/5kp1/5n2/6K1/8 b - - 1 66,9,19868,10282,4481,3557,19714,12,12,1207,-1706
2026-02-16T15:28:36.350787,133,white,g2f2,8/8/5p2/8/4pkp1/5n2/6K1/8 w - - 0 67,9,6554,3482,1411,1178,6485,12,13,399,-1730
2026-02-16T15:28:37.333124,134,black,g4g3,8/8/5p2/8/4pkp1/5n2/5K2/8 b - - 1 67,9,15200,8199,3335,2633,15101,12,12,982,-2003
2026-02-16T15:28:37.333241,135,white,f2g2,8/8/5p2/8/4pk2/5np1/5K2/8 w - - 0 68,9,9,0,0,9,9,0,0,0,-2003
2026-02-16T15:28:38.428581,136,black,e4e3,8/8/5p2/8/4pk2/5np1/6K1/8 b - - 1 68,9,18123,9986,3899,2859,17938,12,12,1095,-99989
2026-02-16T15:28:39.124469,137,white,g2f1,8/8/5p2/8/5k2/4pnp1/6K1/8 w - - 0 69,9,11020,6598,2176,1595,10989,12,12,695,-99990
2026-02-16T15:28:40.937100,138,black,f3d4,8/8/5p2/8/5k2/4pnp1/8/5K2 b - - 1 69,9,29653,16920,5528,5352,29491,12,12,1812,-99991
2026-02-16T15:28:41.211831,139,white,f1g2,8/8/5p2/8/3n1k2/4p1p1/8/5K2 w - - 2 70,9,5067,2328,1125,1253,4977,11,11,274,-99991
2026-02-16T15:28:41.974785,140,black,e3e2,8/8/5p2/8/3n1k2/4p1p1/6K1/8 b - - 3 70,9,13616,6843,2185,3570,13429,12,12,762,-99993
